H1573_CT_1,H1573_CT_2,H1573_CT_3,H1573_CDDP_1,H1573_CDDP_2,H1573_CDDP_3,Name
39.4758844383747,39.0264391231752,29.0896360009111,37.0547959814659,39.6504809176422,43.7839994856946,UBE2J2
0.395351872192035,0.496003270196334,0.341227401770218,1.55155549676089,1.38315631108054,1.18335133745121,LINC01786
1.02791486769929,1.42037300101677,0.654019186726251,6.20622198704354,6.03559117562418,2.95837834362801,SCNN1D
37.3607519221473,40.8751785848161,13.4784823699236,48.4632922811782,49.584058060857,33.7846806842319,ACAP3
32.2211775836508,34.3369536595008,18.0566166770074,18.2535940795398,20.5796893557741,30.4712969393685,PUSL1
63.0981588018488,63.6913290138474,51.7243869850022,79.9507420683844,85.5461221489511,69.5218910752583,INTS11
21.8431909386099,19.8852220142348,17.4025974902811,7.30143763181593,5.95176352040718,5.85758912038347,CPTP
1.42326673989133,1.53310101697049,1.47865207433761,6.29748995744124,6.5804709345347,4.20089724795178,TAS1R3
111.054340898743,109.774541935725,77.7145407531672,36.5071881590797,40.5725851250292,56.3866912295499,DVL1
7.09656610584703,7.41750344975427,5.48807404513768,11.8648361517009,10.7299398677763,8.75679989713892,MXRA8
102.000783025545,100.260297389232,76.9467790991842,61.6058800184469,67.6489177601211,138.215436214301,AURKAIP1
86.4041516675692,108.71489858576,56.5300062265995,386.33731869346,397.175430418158,145.374711805881,CCNL2
18.7396787419025,19.6372203791367,21.5541975451521,18.7099339315283,20.9569138042506,16.7444214249346,MRPL20-AS1
74.1482436296162,74.8739481964557,63.4398611124464,35.5945084551027,43.7580360232753,82.1837503859862,MRPL20
0,0,0,8.30538530619062,8.08936872844075,2.07086484053961,LOC107984868
0.237211123315221,0.202910428716682,0.170613700885109,4.74593446068036,4.31712424367563,1.36085403806889,ANKRD65
0.0197675936096017,0.0450912063814849,0,1.64282346715858,0.796362724561524,0.355005401235362,ANKRD65-AS1
0.0593027808288052,0.0225456031907425,0.255920551327664,0.456339851988496,0.461052103693514,0.295837834362801,LINC01770
21.6850501897331,21.8692350950202,49.6201513407526,13.6901955596549,14.3764428697159,18.164443029876,VWA1
3.65700481777632,4.35130141581329,3.27009593363126,3.55945084551027,3.89798596759062,4.6150702160597,ATAD3C
88.8157980879406,91.0842368905995,64.0370090655443,92.7282579240623,87.3065029085082,111.294193287286,ATAD3B
55.1911213580081,56.2287343577117,49.3642307894249,42.4396062349301,46.1052103693514,79.2845396092308,ATAD3A
0.177908342486416,0.112728015953712,0.0853068504425545,0.730143763181593,0.754448896953023,0.0591675668725603,TMEM240
85.0401877085067,92.0311522246107,77.0320859496267,27.6541950305028,31.686853672027,55.3808425927164,SSU72
7.8675022566215,6.4254969093616,11.6017316601874,2.00789534874938,2.47291582890158,4.85174048354994,FNDC10
23.4245984273781,25.2059843672501,14.1325015566499,38.6976194486244,38.8960320206892,27.2170807613777,MIB2
1.1860556165761,1.21746257230009,0.909939738053915,2.00789534874938,1.96994989759956,1.18335133745121,MMP23B
49.438751617614,48.7661397015759,47.6580937805738,88.4386633153705,94.1803706363024,73.3677829219747,CDK11B
54.3213472391856,51.8999785450891,64.0654446823585,25.5550317113558,23.9327955644542,21.2411565072491,SLC35E2B
0.553492621068849,0.18036482552594,0.0853068504425545,0.547607822386195,0.880190379778527,0.177502700617681,MMP23A
30.5804673140539,31.8118461021376,25.1086496469252,78.8555264236121,83.031292492441,59.5817398406682,CDK11A
20.7559732900818,19.43430995042,25.2792633478103,14.876679174825,15.298547077103,11.4193404064041,SLC35E2A
7.84773466301189,7.59786827528021,4.09472882124262,5.74988213505505,6.03559117562418,4.37839994856946,LOC112268218
98.976341203276,100.418116611567,68.1601735036011,69.181121561456,71.8403005209712,70.0543991771114,NADK
249.15074985542,233.955724310334,256.062729411735,167.020385827789,183.331081959585,235.2502458853,GNB1
0.11860556165761,0.112728015953712,0.0568712336283697,0.365071881590797,0.251482965651008,0.177502700617681,GNB1-DT
0.33604909136323,0.473457667005591,0.0853068504425545,3.28564693431717,4.27521041606713,1.06501620370608,CALML6
1.36396395906252,0.92436973082044,0.739326037168806,0.182535940795398,0.377224448476511,0.236670267490241,TMEM52
2.82676588617305,3.69747892328176,1.67770139203691,2.46423520073788,2.22143286325057,1.18335133745121,GABRD
20.3803890114994,21.3732318248238,19.8196249194868,13.1425877372687,14.3764428697159,14.6143890175224,PRKCZ
0.691865776336061,0.586185682959304,0.398098635398588,1.18648361517009,1.38315631108054,0.355005401235362,PRKCZ-AS1
33.802585072419,33.4125839286803,24.2840167593139,54.4869783274264,58.3021342034253,46.9198805299403,FAAP20
4.68491968547561,5.41094476577819,3.63975895221566,3.74198678630566,5.65836672714767,4.73340534980482,LOC112268219
33.7432822915902,27.2801798607984,33.9805620929509,25.8288356225489,19.7833266312126,15.6202376543559,SKI
2.78723069895385,2.90838281160578,2.4454630460199,6.29748995744124,7.41874748670473,4.9109080504225,MORN1
0.553492621068849,0.315638444670394,0.312791784956033,0.912679703976991,0.586793586519018,0.414172968107922,LOC100129534
112.260164108928,116.245130051468,100.832697223099,133.798844603027,143.261462765857,169.16007368865,RER1
20.9338816325683,20.4263164908127,24.8811647124117,25.8288356225489,28.3756612909554,33.5480104167417,PEX10
1.62094267598734,1.51055541377974,2.72981921416175,5.65861416465735,4.52669338171814,3.19504861111825,PLCH2
17.2966444084015,18.6226682355533,18.9665564150613,16.8845745235743,15.5081162151455,14.6143890175224,PANK4
0.513957433849645,0.450912063814849,0.568712336283697,1.64282346715858,1.29932865586354,1.12418377057865,TNFRSF14-AS1
2.76746310534424,3.35929487542063,3.78193703628658,3.01184302312407,3.93989979519912,2.60337294239265,TNFRSF14
24.1559993909333,23.2670624928462,22.0660386478074,12.3211760036894,14.0830460764564,13.3718701131986,PRXL2B
3.79537797304354,4.26111900305032,4.00942197080006,2.82930708232867,2.93396793259509,2.54420537552009,MMEL1
0,0.157819222335197,0.0284356168141848,0.182535940795398,0.0419138276085013,0.118335133745121,PRDM16-DT
0.79070374438407,0.721459302103758,1.93362194336457,0.273803911193097,0.293396793259509,0.946681069960964,PRDM16
0.0395351872192035,0.18036482552594,0.0853068504425545,7.21016966141823,8.96955910821927,2.24836754115729,LOC105378604
59.9748790115317,63.1276889340789,55.534759638103,52.7528868898701,50.0451101645505,46.5648751287049,ARHGEF16
167.016398407525,186.903050451255,60.7384775150988,331.485268484443,311.126342337905,70.7052424127095,MEGF6
26.2908995007703,27.7310919246132,32.5303456354275,13.6901955596549,17.0170140090515,22.9570159465534,TPRG1L
27.3188143684696,29.8052874181615,22.464137283206,18.9837378427214,19.9090681140381,18.3419457304937,WRAP73
16.1896591662638,15.3986469792771,12.9950768840825,6.75382980942974,5.95176352040718,5.02924318416762,TP73
22.8908733999188,25.3638035895853,20.5305153398415,38.9714233598175,44.6382264030539,29.7612861368978,TP73-AS1
0.850006525212875,0.992006540392668,0.739326037168806,0.730143763181593,1.08975951782103,0.769178369343284,SMIM1
34.5339860359743,34.7202289137434,35.0326799150757,30.93984196482,32.692785534631,32.3646590792905,LRRC47
29.6118552271834,28.0241847660929,33.4971566071097,28.3843387936844,31.7287674996355,29.3471131687899,CEP104
3.89421594109154,5.27567114663373,2.36015619557734,0.821411733579292,1.29932865586354,1.36085403806889,DFFB
21.6257474089043,25.6343508278742,19.9333673867436,7.84904545420213,8.71807614256827,11.7743458076395,C1orf174
0.0988379680480087,0.202910428716682,0.0568712336283697,1.55155549676089,1.55081162151455,1.00584863683352,LINC01134
0.0988379680480087,0.0676368095722274,0.0853068504425545,0.0912679703976991,0.33531062086801,0,LINC02780
10.4175218322601,10.3709774677415,8.33163572655616,3.19437896391947,3.2692785534631,8.22429179528588,AJAP1
20.1234102945746,20.5615901099571,20.3314660221422,17.2496464051651,19.3641883551276,20.5311457047784,NPHP4
21.6850501897331,21.6663246663035,25.9617181513508,7.84904545420213,7.16726452105372,10.9459998714237,KCNAB2
10.0221699600681,10.0778846262619,9.66810971682285,5.29354228306655,5.02965931302015,10.4134917695706,CHD5
291.176653869434,283.037502456581,233.029879792245,522.052790674839,591.194538417911,430.858221965984,RPL22
0.889541712432079,1.14982576272786,0.824632887611361,2.82930708232867,2.80822644976959,1.83419457304937,LOC107985733
0.11860556165761,0.135273619144455,0.312791784956033,0.547607822386195,1.17358717303804,0.355005401235362,RNF207-AS1
17.3757147828399,18.645213838744,14.5874714256768,34.8643646919211,36.2554608813536,19.1702916667095,RNF207
140.330147034563,132.162325904132,129.353620887727,68.5422457686721,82.2349297678795,84.1954476596533,ICMT
0.79070374438407,0.744004905294501,1.02368220531065,0.456339851988496,1.42507013868904,1.71585943930425,ICMT-DT
11.6233450424458,11.7462592623768,6.90985488584692,8.48792124698602,6.20324648605819,2.84004320988289,GPR153
35.6014360908927,33.3674927222988,35.3170360832176,17.6147182867559,18.2325150096981,36.3880536266246,ACOT7
2.05582973539858,2.3898339382187,5.00466855929653,1.18648361517009,0.964018034995529,3.01754591050057,HES2
3.06397700948827,3.17893004989469,4.00942197080006,7.57524154300903,6.95769538301121,8.57929719652124,ESPN
2.70816032451544,4.37384701900404,1.53552330796598,12.5037119444848,13.4962524899374,7.21844315845235,TNFRSF25
13.3826608737004,13.7077267399714,13.1088193513392,30.6660380536269,29.0043687050829,26.0928969907991,PLEKHG5
21.5664446280755,20.6292269195293,24.2555811424997,21.8130449250501,20.1605510796891,18.2827781636211,NOL9
9.72565605592406,10.7542527219841,8.47381381062708,38.2412795966359,42.8359318158883,30.0571239712606,ZBTB48
17.9292074039088,17.3150232504902,18.1987947610783,35.6857764255004,33.7406312248435,44.2573400206751,KLHL21
0.0197675936096017,0,0.0853068504425545,2.37296723034018,2.59865731172708,1.65669187243169,LOC107984913
12.9082386270699,13.3244514857288,17.5163399575379,8.03158139499752,9.34678355669578,5.38424858540299,PHF13
20.9536492261779,20.1557692525238,18.6537646301053,16.8845745235743,15.5081162151455,15.9160754887187,THAP3
58.5120770844212,59.0469347565545,57.0987185628832,33.2215412247625,36.1716332261366,48.6357399692445,DNAJC11
0.158140748876814,0.315638444670394,0.113742467256739,3.10311099352177,2.30526051846757,0.532508101853042,CAMTA1-DT
15.3594202346606,16.7513831707216,14.2462440239066,17.7972542275513,20.7892584938166,17.5135997942778,CAMTA1
0.256978716924823,0.496003270196334,0.255920551327664,4.28959460869186,3.3950200362886,1.06501620370608,LOC105376689
46.2561690464681,44.6177487144793,59.7716665434165,92.9107938648577,87.1807614256827,64.7884857254535,VAMP3
27.4176523365176,27.0096326225095,12.9950768840825,13.4163916484618,13.7896492831969,10.6501620370608,PER3
0.11860556165761,0.112728015953712,0.739326037168806,0.273803911193097,0.461052103693514,0.236670267490241,TNFRSF9
158.041910908766,163.297803910548,144.140141631103,174.048019548412,194.35441862062,282.17012641524,PARK7
390.212297853538,386.724731530805,425.396827540205,489.926465094849,527.569348108206,463.34121617902,ERRFI1
0.0197675936096017,0.0225456031907425,0,0.456339851988496,0.167655310434005,0,SLC45A1
43.6270790963911,37.1100628519621,60.766913131913,15.1504830860181,13.9153907660224,15.6794052212285,RERE
2251.31146860393,2427.41745873767,2198.38597152144,2207.68093594994,2621.4584339461,3341.84334452908,ENO1
0.968612086870486,1.30764498506306,0.99524658849647,3.19437896391947,3.05970941542059,3.07671347737313,ENO1-AS1
21.6455150025139,22.0270543173554,40.4923183433992,4.38086257908956,4.69434869215214,8.16512422841332,GPR157
2.70816032451544,3.15638444670394,2.33172057876316,0.821411733579292,0.712535069344522,0.473340534980482,MIR34AHG
24.9269355417078,22.0721455237369,48.1699348832291,19.3488097243122,18.9869639066511,15.6794052212285,H6PD
36.6095833649824,32.6685790233858,32.2175538504714,2.64677114153328,2.55674348411858,3.49088644548106,SPSB1
29.1967357613818,30.4591099106931,22.0660386478074,22.5431886882317,25.6931763240113,25.3237186214558,SLC25A33
19.5501500798961,17.7433897111143,17.5732111911662,5.74988213505505,6.6223847621432,8.22429179528588,TMEM201
5.21864471293486,5.43349036896893,6.96672611947529,3.01184302312407,3.64650300193961,3.37255131173594,PIK3CD
4.4872437493796,4.6218486541022,5.82930144690789,3.46818287511257,4.82009017497765,6.44926478910907,PIK3CD-AS2
164.189632521352,150.536992504587,198.395298512568,32.9477373135694,34.0759418457115,49.5232534723329,CLSTN1
37.2026111732705,39.2969863614641,49.847636275266,30.5747700832292,37.6386171924341,51.8899561472354,CTNNBIP1
2.03606214178898,2.3898339382187,2.84356168141848,1.64282346715858,1.92803606999106,3.60922157922618,LOC105376717
43.3898679730758,42.0700955539254,38.9567950354332,25.8288356225489,24.2681061853222,27.8087564301033,LZIC
10.9314792661098,10.1455214358341,9.21313984779589,9.40060095096301,10.2688877640828,8.40179449590356,NMNAT1
0.375584278582433,0.541094476577819,0.454969869026958,0.638875792783894,1.34124248347204,0.828345936215844,RBP7
76.1250029905763,73.6339400209648,88.9750450115844,31.2136458760131,32.2317334309375,45.2631886575086,UBE4B
73.9308000999105,70.6353747965961,90.8517957213206,24.7336199777765,22.9268637018502,23.548691615279,KIF1B
736.244023989617,757.148991954704,269.313726847145,473.041890571275,550.747694775707,211.22821373504,PGD
10.2000783025545,10.596433499649,10.4927426044342,10.4045486253377,9.8916633156063,17.217761959915,CENPS-CORT
12.2756756315627,12.4451729612898,12.8244631831974,11.4997642701101,11.2748196266868,17.8686051955132,CENPS
0.513957433849645,0.541094476577819,0.625583569912067,1.82535940795398,1.71846693194855,1.18335133745121,CORT
76.8564039541316,76.3845036102354,62.615228224835,45.4514492580542,42.7940179882798,56.7416966307853,DFFA
19.2338685821425,19.4117643472293,21.2414057601961,3.46818287511257,3.77224448476511,7.04094045783467,PEX14
8.34192450325194,6.94404578274867,8.27476449292779,1.18648361517009,1.29932865586354,1.65669187243169,CASZ1
159.900064708069,155.993028476747,137.543078530212,104.136754223775,101.305721329748,93.1297502574099,TARDBP
0.573260214678451,0.721459302103758,0.483405485841142,8.39665327658832,7.37683365909623,2.95837834362801,MASP2
83.8936672791498,83.4187318057471,66.45403649475,22.2693847770386,24.2681061853222,41.1214589764294,SRM
65.3516644733434,65.652796491442,66.1981159434223,48.2807563403828,50.757645233895,61.0017614456096,EXOSC10
2.33257604593301,2.43492514460018,1.8767507097362,2.46423520073788,3.10162324302909,2.60337294239265,EXOSC10-AS1
93.3821122117587,96.0893607989443,127.931840047018,62.2447558112308,57.4219438236467,91.4138908181056,MTOR
1.28489358462411,1.37528179463529,2.01892879380712,0.456339851988496,0.544879758910517,1.65669187243169,MTOR-AS1
29.0188274188954,30.2336538787856,27.7247263938302,34.2254888991372,32.2317334309375,34.4946914867026,UBIAD1
13.4221960609196,14.181184406977,9.32688231505263,25.0986918593673,28.4594889461724,15.9752430555913,FBXO2
15.2605822666125,17.7659353143051,14.8718275938187,22.451920717834,25.7350901516198,18.4602808642388,FBXO44
5.02096877683884,5.11785192429854,6.88141926903273,3.55945084551027,5.86793586519018,6.86343775721699,FBXO6
25.6583365052631,25.5892596214927,18.4831509292201,15.0592151156204,17.6876352507875,27.8087564301033,MAD2L2
0.177908342486416,0.338184047861137,0.113742467256739,0.0912679703976991,0,0.0591675668725603,DRAXIN
29.1572005741626,31.7667548957561,30.2270606734785,22.0868488362432,22.8849498742417,32.3054915124179,AGTRAP
3.67677241138593,3.60729651051879,5.31746034425257,9.12679703976991,7.46066131431323,4.85174048354994,C1orf167
18.166418527224,17.6982985047328,25.2792633478103,46.8204688140197,45.5184167828324,30.412129372496,MTHFR
11.8210209785418,12.8284482155325,10.6064850716909,12.7775158556779,11.4005611095123,9.2301404321194,CLCN6
1.48256952072013,1.69092023930568,1.10898905575321,1.91662737835168,1.25741482825504,1.36085403806889,NPPA-AS1
0,0,0,0,0,0,NPPB
42.4607910734246,40.5820857433364,38.4449539327779,19.0750058131191,20.5796893557741,22.2470051440827,KIAA2013
64.9760801947609,63.8716938393734,53.4305239938533,19.9876855170961,21.0826552870761,38.3405833334191,PLOD1
121.59046829266,118.72514640245,158.556999355895,88.9862711377567,91.5397994969668,117.506787808905,MFN2
13.5210340289676,15.1731909473697,10.8908412398328,6.48002589823664,8.71807614256827,12.3068539094925,MIIP
0.256978716924823,0.202910428716682,0.540276719469512,0,0.0419138276085013,0,TNFRSF8
1.1662880229665,0.879278524438956,9.69654533363703,0.0912679703976991,0.0419138276085013,0.236670267490241,TNFRSF1B
47.0468727908522,52.869439482291,112.121637098331,21.9955808658455,22.8011222190247,34.849696887938,VPS13D
33.2490924513501,32.6234878170043,143.855785462961,8.94426109897452,8.59233465974276,40.8256211420666,DHRS3
33.8223526660286,30.6845659426005,43.3643156416319,26.8327832969235,22.1724148048972,23.6078591821516,PRDM2
6.06865123814774,6.94404578274867,9.81028780089377,1.55155549676089,1.63463927673155,2.01169727366705,KAZN
1.64071026959695,1.53310101697049,3.89567950354332,1.64282346715858,1.84420841477406,1.42002160494145,TMEM51-AS1
11.9989293210283,11.3404384049435,21.6395043955947,2.09916331914708,2.34717434607607,2.95837834362801,TMEM51
0.593027808288052,0.383275254242622,1.47865207433761,0.638875792783894,1.00593186260403,0.887513503088404,FHAD1
0.0197675936096017,0.0450912063814849,0.0284356168141848,0.821411733579292,1.34124248347204,0.769178369343284,EFHD2-AS1
23.128084523234,24.3492514460018,45.4685512858816,14.1465354116434,14.7536673181925,30.1162915381332,EFHD2
11.662880229665,12.8059026123417,11.999830295586,17.0671104643697,17.2684969747025,10.4134917695706,CASP9
18.5024676185872,16.8415655834846,24.312452376128,7.48397357261133,7.92171341800674,6.09425938787371,DNAJC16
1.20582321018571,1.12728015953712,1.25116713982413,0.912679703976991,0.461052103693514,0.887513503088404,AGMAT
55.1120509835697,51.6745225131817,77.7429763699814,52.6616189194724,45.6441582656579,39.8789400721056,DDI2
8.93495231153999,8.6575116252451,13.7344029212513,6.29748995744124,5.11348696823716,6.92260532408955,RSC1A1
43.9631281877543,42.4082796017865,40.8051101283553,27.9279989416959,27.6212123940023,31.7138158436923,PLEKHM2
0.395351872192035,0.360729651051879,0.170613700885109,3.65071881590797,3.4369338638971,1.12418377057865,SLC25A34
1.22559080379531,1.0596433499649,5.74399459646534,1.73409143755628,3.10162324302909,5.73925398663835,FBLIM1
8.61867081378636,9.04078687948772,6.3695781663774,13.3251236780641,16.7655310434005,17.8094376286406,UQCRHL
2.80699829256345,3.24656685946691,2.75825483097593,22.0868488362432,22.5077254257652,13.4310376800712,SPEN-AS1
97.3949337145078,93.1809779873386,129.382056504541,20.1702214578915,16.723617215792,22.602010545318,SPEN
15.5768637643662,16.0975606781901,16.4926577522272,14.3290713524388,13.0771142138524,18.8152862654742,ZBTB17
1.73954823764495,1.78110265206865,1.93362194336457,0.912679703976991,0.880190379778527,1.12418377057865,FAM131C
142.563885112448,137.235086622049,208.859605500188,54.6695142682218,59.8529458249398,73.0127775207394,EPHA2
1.28489358462411,0.946915334011183,2.16110687787805,12.3211760036894,11.5263025923379,6.56759992285419,EPHA2-AS1
22.0210992810963,22.1172367301183,19.6205756017875,7.66650951340673,7.25109217627072,5.79842155351091,ARHGEF19
1.1662880229665,0.879278524438956,3.83880826991495,2.55550317113558,2.26334669085907,1.83419457304937,ANO7L1
2.98490663504986,2.93092841479652,4.20847128849936,2.37296723034018,4.31712424367563,3.7275567129713,CPLANE2
26.4292726560375,26.265627717215,26.1607674690501,7.30143763181593,6.6642985897517,6.39009722223651,FBXO42
80.2366624613735,80.532894597332,98.614719111593,108.243812891671,125.615741342678,123.660214763651,SZRD1
44.3980152471655,43.2875581262255,50.8428828637625,69.181121561456,75.3191482124768,64.6109830248358,SPATA21
22.6734298702132,22.9514240481758,34.6630168964913,28.4756067640821,27.9565230148704,34.317188786085,NECAP2
0.513957433849645,0.496003270196334,0.511841102655327,2.19043128954478,3.1435370706376,1.30168647119633,LINC01772
1.64071026959695,1.60073782654271,1.22273152300995,5.20227431266885,4.35903807128413,1.36085403806889,CROCCP3
0.0395351872192035,0.0450912063814849,0.227484934513479,12.7775158556779,20.0767234244721,18.7561186986016,RNU1-1
23.2071548976725,22.7485136194591,20.1324167044429,10.5870845661331,12.6998897653759,14.7918917181401,NBPF1
9.60705049426645,10.0553390230711,5.14684664336746,8.67045718778142,10.1850601088658,7.10010802470723,LOC105376794
6.48377070394937,6.20004087745417,4.91936170885398,10.4045486253377,10.6461122125593,8.75679989713892,CROCCP2
2.51048438841942,3.33674927222988,1.39334522389506,9.58313689175841,9.26295590147878,2.54420537552009,MST1P2
0.0395351872192035,0.0450912063814849,0.199049317699294,12.8687838260756,19.6156713207786,18.3419457304937,RNU1-3
0.0197675936096017,0.0676368095722274,0.227484934513479,12.2299080332917,19.4480160103446,18.2236105967486,RNU1-4
0.988379680480087,1.08218895315564,0.426534252212773,3.92452272710106,3.56267534672261,1.42002160494145,MST1L
0.474422246630442,0.518548873387076,1.05211782212484,2.19043128954478,1.96994989759956,1.12418377057865,LOC105376805
0.0197675936096017,0.0450912063814849,0.199049317699294,11.9561041220986,19.6994989759956,17.5135997942778,RNU1-2
12.6117247229259,12.2873537389546,8.16102202567105,17.5234503163582,14.963236456235,7.81011882717796,CROCC
0.0197675936096017,0,0.0284356168141848,0.0912679703976991,0.0838276552170026,0,MFAP2
0,0,0,0,0,0,LOC105376806
39.0805325661827,36.7944244072917,51.1841102655327,34.4992928103303,39.5247394348167,55.3216750258439,ATP13A2
91.4646556316273,95.4355383064128,78.4254311735218,71.6453567621938,83.450430768526,147.504744213293,SDHB
47.8375765352362,49.9610566706853,36.9663018584403,19.8964175466984,20.7473446662081,23.9628645833869,PADI2
2.64885754368663,2.70547238288909,3.24166031681707,2.73803911193097,2.34717434607607,5.26591345165786,PADI1
8.06517819271751,9.44660773692109,7.90510147434339,3.01184302312407,3.60458917433111,3.84589184671642,PADI3
241.896043000697,226.042217590384,261.579239073686,85.244284351451,83.8695690446111,106.324117669991,RCC2
19.8861991712594,21.2830494120609,27.9237757115295,2.73803911193097,2.55674348411858,4.37839994856946,ARHGEF10L
0.0593027808288052,0.0450912063814849,0.796197270797176,0,0.125741482825504,0.0591675668725603,KLHDC7A
28.9595246380666,27.1449062416539,27.6394195433877,5.01973837187345,5.95176352040718,8.57929719652124,PAX7
17.6919962805936,19.6823115855182,23.4025126380741,23.7296723034018,26.5314528761813,22.1286700103375,ALDH4A1
18.8187491163409,17.2022952345365,43.4496224920744,1.91662737835168,1.76038075955705,3.4317188786085,IFFO2
128.232379745487,158.563227240492,265.133691175459,238.209402737995,224.741943636784,212.234062371874,UBR4
6.18725679980535,6.96659138593942,12.3979289309846,4.10705866789646,4.19138276085013,5.68008641976579,EMC1-AS1
124.852121238245,125.601555375626,173.571005033784,64.3439191303779,71.5888175553202,104.430755530069,EMC1
115.64042261617,120.754250689617,83.7428915177744,97.8392642663335,101.431462812573,132.712852495153,MRTO4
1.06745005491849,1.21746257230009,0.739326037168806,7.11890169102053,7.25109217627072,2.72170807613777,AKR7L
0.79070374438407,0.969460937201925,0.483405485841142,3.37691490471487,3.3111923810716,1.24251890432377,AKR7A3
3.85468075387234,3.17893004989469,3.09948223274615,7.39270560221363,5.74219438236468,2.42587024177497,LOC100506730
50.2492229556076,52.9370762918633,45.4401156690674,67.9033699758882,70.6247995203247,90.3488746143995,AKR7A2
13.3233580928716,13.301905882538,17.6016468079804,6.84509777982744,7.71214427996424,11.5968431070218,SLC66A1
153.100012506366,148.102067359987,160.405314448817,85.7006242034395,95.8988375682509,147.031403678312,CAPZB
30.1653478482523,31.9922109276635,35.5445210177311,55.3083900610057,61.3618436188459,75.083642361279,MICOS10
30.8374460309787,31.8118461021376,32.7293949531268,29.7533583496499,32.525130224197,35.2047022891734,MICOS10-NBL1
